Buffer,dwt2d-1,dwt2d-2,sha256+xor1,sha512+xor2,aes_encrypt,_se_encrypt
5504,0.735827778,0.232005745,0.038903479000000005,0.163137966,0.029561106,1.472617471
5632,1.317504534,0.307796951,0.041101153,0.16934179500000002,0.031154107,2.200076016
5760,0.824747089,0.249965516,0.041014101,0.166615974,0.03185426,1.573375352
5888,1.510472414,0.288049254,0.0435566,0.231920045,0.033705884,2.442096659
6016,0.932338658,0.283477298,0.045475965,0.24211581799999998,0.03520937,1.873579186
6144,1.565187363,0.702239991,0.04876767,0.264150923,0.036991054,3.578966651
6272,1.032897036,0.305742231,0.050411747,0.264403153,0.039132839,2.056419811
6400,1.694447324,0.339492199,0.051315079,0.274438069,0.039306375,2.798415615
6528,1.184559454,0.323444105,0.052063715,0.28463357100000003,0.040834249,2.281838755
6656,1.868818911,0.5319252,0.054079357,0.30527266200000003,0.042209259,3.332852473
6784,1.399330696,0.346166188,0.058990213,0.371493098,0.045223174,2.654364816
6912,1.972002846,0.417376093,0.058908107,0.38533790300000004,0.04576611,3.352286863
7040,1.791738915,0.404325902,0.061200375,0.40388671400000004,0.047388965,3.175470438
7168,2.828212886,0.903074925,0.06870612,0.417695823,0.05012441,5.58138915
7296,2.216081785,0.426083479,0.06571623,0.429803978,0.051077577,3.689404179
7424,2.304974892,0.725926206,0.068229884,0.445412485,0.052674196,4.15204624
7552,2.420456997,0.562818963,0.07056654200000001,0.459982536,0.05384597,4.102564039
7680,2.427477067,1.069758729,0.07371646100000001,0.478703336,0.05654686,4.95147197
7808,2.728361577,0.677832634,0.0757637,0.492258309,0.058089258,4.66212768
7936,2.733118507,1.056438359,0.078626795,0.5092439320000001,0.060086795,5.130888079
8064,3.269955579,0.838025027,0.080625649,0.359993208,0.061673304,5.200445952
8192,3.559269898,1.191279201,0.100649133,0.54811388,0.065644172,7.858901082
