Buffer,dwt2d-1,dwt2d-2,sha256+xor1,sha512+xor2,aes_encrypt,_se_encrypt
4480,6.860805921000001,1.142414957,0.17855834899999998,0.829841934,0.138565351,10.235767325
4608,6.597757051,1.33583199,0.187256265,0.8694966319999999,0.146378853,10.502953458999999
4736,5.377706957,1.079492702,0.17150794,0.7282538279999999,0.131525809,8.606866006
4864,6.080212547,1.2312222149999998,0.179214216,0.761455828,0.14015524599999998,9.593139042
4992,5.696421774000001,1.1702071690000002,0.18834977600000002,0.827516448,0.146113376,9.258536798000002
5120,8.150120884,2.842737774,0.205100079,0.843223787,0.15429314900000002,15.798540448999999
5248,4.813669715,1.060010337,0.173556961,0.7328943649999999,0.133421186,8.010238507
5376,6.180742648,1.242562442,0.18570730900000001,0.8633271400000001,0.140301436,9.859828446
5504,4.642781901,1.1559196600000001,0.190597207,0.8914963550000001,0.14610823,8.22391662
5632,6.865009808,1.550197145,0.19887490500000002,0.904221055,0.155351941,11.204418963999998
5760,5.645167561999999,1.2682996079999997,0.208108375,0.897362645,0.159743878,9.557521718
5888,6.121740357,1.1550218060000002,0.176874011,0.8413044350000001,0.13526506,9.754857079
6016,4.4142637790000006,1.202885054,0.182997249,0.875897643,0.1420592,8.014201415
6144,6.31356468,2.857124247,0.195716294,0.9832081699999999,0.1479297,14.270082829
6272,4.643715482999999,1.473858014,0.198551694,0.9201778030000001,0.15300000600000002,8.723485115999999
6400,6.870826563,1.51615154,0.20414173400000002,0.99942782,0.158116661,11.212127628
6528,5.26743455,1.475094703,0.212599433,1.0057663419999998,0.162465618,9.766361328
6656,7.285445812999999,2.3142042640000002,0.221934584,1.10538502,0.169828771,13.125117654
6784,4.152962445,1.0350874060000002,0.17377901299999998,1.116554436,0.131585196,7.909219822
6912,6.046707692,1.2523645810000001,0.181107147,0.912627665,0.137587362,9.901789548
7040,5.431187942,1.211936014,0.186930407,0.948442027,0.142387557,9.282713334
7168,8.540903251,2.813308156,0.200488055,0.999422824,0.154565996,16.569451657
7296,6.709872862000001,1.270352954,0.198728703,1.2989905499999999,0.152770774,11.129548455
7424,6.933459335,2.1616181709999998,0.206311448,1.342392974,0.15799955799999998,12.442538748
7552,7.279140864,1.67811073,0.2137361,1.3861789899999999,0.1626372,12.328979235
7680,7.414473471000001,3.1974927060000002,0.223691022,1.45298525,0.169129139,14.960563635
7808,8.353874314,1.992197246,0.22874345900000004,1.4910113219999999,0.175804559,13.973259808000002
7936,8.549237117,3.218769346,0.23412777899999998,1.5394199990000001,0.17910858300000002,15.619277743
8064,10.060220652,2.565618501,0.24369152099999997,1.071997238,0.19155581700000002,15.904595858999999
8192,9.935313856,3.3641907890000002,0.27998584699999995,1.671497711,0.195207988,22.700303621
